pr_id,title,html_url,repo,agent,status,topic_id,topic_name,aidev_task_type,outcome,outcome_reason,optimization_layer,perf_focus,inefficiency_antipattern,evidence_type,detection_method,reproducibility,material_reproducibility,regression_handling,boundary_tag,boundary_type,topic_difficulty,blocking,confidence,primary_concern,review_comment_bucket,review_dimensions,performance_evidence_in_review,antipattern_addressed,antipattern_in_fix,changes,file_count,commit_count,additions,deletions,review_count,review_comment_count,pr_comment_count,comment_total,linked_issue_count,has_linked_issue,lifespan_hours,fast_merge,has_revert,body_has_repro_steps,body_has_benchmark_table,body_has_numeric_perf_claim,has_formal_review,has_review_or_comment_text,evidence_gap,regression_detail,reproducibility_notes,performance_claim,notes,merge_reason_group,close_reason_group
3240157506,Improve Fortran constant list folding,https://github.com/mochilang/mochi/pull/9343,mochilang/mochi,OpenAI_Codex,merged,14,14,feat,merged,merged_small_scope_low_risk,compiler_optimization,constant_propagation|list_folding|compiler_optimization,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,medium,none,no_review_text,,False,none,none,145,3,1,101,44,0,0,0,0,0,False,0.004,True,False,False,False,False,False,False,narrative_only,,"No benchmark, profiler, or before/after metrics; only narrative claims and go test ./... command provided.","Constant list propagation allows compile-time folding of len, count, append, union, except for list literals stored in variables.",Single-commit compiler optimization merged in seconds by the author with no review or performance evidence.,small_scope_low_risk,scope_too_large
3240180435,fortran: fold len/count on constant lists,https://github.com/mochilang/mochi/pull/9350,mochilang/mochi,OpenAI_Codex,merged,14,14,feat,merged,merged_small_scope_low_risk,compiler,constant_folding|len_count_compile_time_eval|list_length_tracking,none,narrative|golden_test,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,medium,,no_review_text,,False,none,none,25,3,1,20,5,0,0,0,0,0,False,0.003333,True,False,False,False,False,False,False,narrative_only_no_benchmark,,No performance benchmark or before/after data; only a golden test for correctness.,Constant folding of len/count on constant lists improves compile-time evaluation and reduces runtime overhead.,Single-commit constant folding optimization self-merged with no performance evidence or review.,small_scope_low_risk,scope_too_large
3240241128,Add performance benchmarks requirement to contributing guidelines,https://github.com/antiwork/flexile/pull/582,antiwork/flexile,Devin,merged,8,8,docs,merged,merged_small_scope_low_risk,documentation,benchmark_requirement|contributing_docs,none,narrative,unknown,unknown,unknown,not_applicable,process,process,low,False,high,no_human_review,no_review_text,documentation,False,none,none,1,1,1,1,0,0,0,4,4,0,False,0.049,True,False,False,False,False,False,True,documentation_only_no_perf_code,No regression possible in a documentation change.,Not applicable; no performance claim or code change.,No direct performance claim; adds a requirement that future PRs include benchmarks.,Single-line documentation addition to CONTRIBUTING.md; merged instantly with no review.,small_scope_low_risk,scope_too_large
3240293813,Improve Fortran constant folding,https://github.com/mochilang/mochi/pull/9363,mochilang/mochi,OpenAI_Codex,merged,14,14,feat,merged,merged_small_scope_low_risk,compiler_optimization,constant_folding|string_length_optimization|fortran_compiler_optimization,none,narrative|unit_test,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,high,,no_review_text,,False,none,none,74,3,1,56,18,0,0,0,0,0,False,0.00417,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression occurred; merged immediately.,No performance benchmarks or profiler data; only 'go test ./...' mentioned.,Fold len for constant strings in Fortran compiler.,"Small Fortran compiler constant folding addition; merged immediately by author without review, relying on go test for correctness.",small_scope_low_risk,scope_too_large
3240310398,Fix react root memory leak,https://github.com/tldraw/tldraw/pull/6475,tldraw/tldraw,Cursor,merged,,9,fix,merged,merged_small_scope_low_risk,frontend_ui,memory_leak|react_root_unmount|vue_integration,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,high,,no_review_text,,False,missing_cleanup (prior code left React root connected after component destruction),none,17,1,2,13,4,0,0,1,1,0,False,0.006,True,False,False,False,False,False,True,narrative_only_no_measurement,No regression feedback; PR merged directly.,"Only manual test plan, no memory profiling or metrics; merge happened before any evidence was collected.",Fixes memory leak by properly unmounting React root when Vue component is destroyed.,Tiny Vue lifecycle fix merged instantly with no reviews; no benchmark or profiling evidence.,small_scope_low_risk,scope_too_large
3240335886,Implement redraw debounce,https://github.com/openai/codex/pull/1599,openai/codex,OpenAI_Codex,merged,,28,feat,merged,merged_after_review_fix,application_control_flow,redraw_debounce|event_throttling|terminal_ui_performance,none,narrative,code_reading|manual_feel_testing,insufficient,insufficient,fix_in_pr,technical_stack,technical_stack,medium,True,high,lock_scoping_and_code_placement,design_or_approach,design_or_approach|perf_evidence|correctness,True,unbounded_redraw_events,none,526,17,6,483,43,2,2,0,2,0,False,2.611,True,False,False,False,True,True,True,narrative_only_for_debounce_claim,"After CHANGES_REQUESTED, the author adopted the suggested lock scoping and code placement, and the PR was approved.",No benchmark or exact repro steps; performance evidence was a subjective feel check.,Debouncing redraw events with 100ms delay to prevent repeated terminal redraws from overwhelming the system.,OpenAI_Codex added 100ms redraw debounce; reviewer bolinfest requested lock-scope improvement and subjective feel check; fixed and merged in ~2.6 hours with no benchmark.,after_review_iteration,other
3240351285,fortran: fold membership constants,https://github.com/mochilang/mochi/pull/9378,mochilang/mochi,OpenAI_Codex,merged,,14,feat,merged,merged_fast_track_self_merge,build,constant_folding|membership_optimization|compile_time_evaluation,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,none,no_review_text,,False,none,none,66,3,1,61,5,0,0,0,0,0,False,0.003,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression discussed; no review.,"No benchmark, profiler, or before/after timing; only code change and test execution (with many failures).","Fold membership checks on constant lists at compile time, reducing runtime overhead.","Compiler fold for membership constants was merged instantly by the author with no review; no numeric perf claim, and test run reported many failures but likely pre-existing.",without_formal_review,other
3240409748,Improve Zig backend constant folding,https://github.com/mochilang/mochi/pull/9390,mochilang/mochi,OpenAI_Codex,closed,,25,feat,closed,author_self_close,build,constant_folding|compiler_optimization,none,narrative,unknown,unknown,unknown,not_applicable,process,process,medium,False,medium,no_review_available,no_review_text,,False,none,none,164,9,1,113,51,0,0,0,0,0,False,0.005,False,False,False,False,False,False,False,narrative_only_no_review_no_benchmark,PR closed without any regression discussion.,No benchmark or test results provided; no review to assess reproducibility.,Constant folding sum and avg on list literals for Zig backend.,OpenAI_Codex proposed constant folding for list literals; author closed PR immediately without review or performance evidence.,other,other
3240460340,Improve Scheme backend count builtin,https://github.com/mochilang/mochi/pull/9410,mochilang/mochi,OpenAI_Codex,merged,25,25,perf,merged,merged_direct_author_no_review,compiler_codegen,compiler_count_builtin_optimization,unknown,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,low,,no_review_text,,False,unknown,none,923,107,1,134,789,0,0,0,0,0,False,0.00417,True,False,False,False,False,False,False,no_performance_evidence_merged_directly,No review or regression issues were raised.,"No benchmark, profiling data, or reproducible performance improvement steps are provided; only a commit message and a test command.",Optimizing code generation for the count builtin in the Scheme compiler backend.,Single-commit compiler optimization merged instantly by author with no review or performance evidence; no benchmark or repro steps provided.,without_formal_review,closed_without_meaningful_review
3240508879,Add batch processing for RAG engine,https://github.com/bionic-gpt/bionic-gpt/pull/944,bionic-gpt/bionic-gpt,OpenAI_Codex,merged,-1,-1,feat,merged,merged_no_objection_small_batch_refactor,application_service,batch_processing|query_pagination|configurable_batch_size,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,medium,none,no_review_text,,False,unbounded_query,none,110,4,1,65,45,0,0,1,1,0,False,73.903,False,False,False,False,False,False,True,narrative_only_no_perf_data,PR merged without any regression issues or review cycles.,"No benchmark, profiling, or before/after measurements; only narrative claim of batch processing improvements.",Reduce database load and improve throughput by fetching unprocessed documents/chunks in configurable batches instead of loading all records at once.,OpenAI_Codex added batch SQL queries and configurable batch size; merged without review after 3 days with no performance evidence.,other,other
3240593081,Codex/integrate tygent module for performance,https://github.com/Doriandarko/make-it-heavy/pull/9,Doriandarko/make-it-heavy,OpenAI_Codex,open,,23,perf,open,open_no_review,application_service,async_processing|benchmarking|tygent_module_integration,unknown,narrative,unknown,insufficient,insufficient,unknown,process,process,medium,False,low,unknown,no_review_text,,False,unknown,unknown,294,8,2,256,38,0,0,0,0,0,False,,False,False,False,False,False,False,False,no_body_no_review,Open state; no regression or review cycle observed.,"No PR body, benchmark numbers, or review discussion; reproducibility cannot be assessed.",Integrate tygent module to improve async performance and update benchmark prompts.,"Open PR with no review or comment text; only commit messages suggest async performance improvement and benchmarking, but no evidence provided.",without_formal_review,closed_without_meaningful_review
3240693840,Disable uv-run,https://github.com/marin-community/marin/pull/1458,marin-community/marin,OpenAI_Codex,merged,9,9,fix,merged,merged_small_scope_low_risk,application_service,disable_oom_causing_command|memory_usage_safety,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,medium,none,no_review_text,,False,oom_causing_behavior,none,8,1,1,4,4,1,0,0,0,0,False,9.342,True,False,False,False,False,True,False,narrative_only_no_benchmark,No regressions; the change simply comments out a problematic command.,No repro steps or benchmark; PR body only mentions OOM from reinstalling CUDA torch.,"Disabling uv-run prevents OOM caused by reinstalling CUDA torch on each execution, improving memory stability.",Tiny change commenting out uv-run to prevent OOM from CUDA torch reinstall; merged quickly with approval but no substantive review text.,small_scope_low_risk,scope_too_large
3240738542,Optimize recursive dns bruteforce method,https://github.com/Bandit-HaxUnit/haxunit/pull/38,Bandit-HaxUnit/haxunit,Cursor,open,19,19_knowledge_deepseek_crew_cache,refactor,open,open_pending_human_review,application_control_flow,dns_bruteforce_performance|thread_safety|deduplication|resource_management,lock_misuse,narrative,code_reading,insufficient,insufficient,fix_in_pr,technical_stack,technical_stack,medium,False,medium,correctness_edge_case,correctness_or_bug,correctness,False,lock_misuse (race conditions from shared file I/O in original implementation),none,470,2,3,292,178,2,0,0,0,0,False,,False,False,False,False,False,True,True,narrative_only_no_benchmark,"After cursor[bot] COMMENTED, the agent added commit da0507c to fix the dnsx wordlist domain filtering, addressing the bot's concerns.","No benchmark, profiling, or reproducible performance test was provided; only narrative performance claims exist.","Enhanced reliability, performance, and resource management through thread-safe operations, deduplication, and adaptive threading.",Cursor refactored recursive DNS bruteforce; cursor[bot] identified missing -wd parameter; agent added fix commit; PR open awaiting human review.,other,other
3240935078,Resolve db self-join memory bug,https://github.com/TanStack/db/pull/280,TanStack/db,Cursor,closed,,5,fix,closed,investigative_tests_closed_no_review,test_suite,self_join_memory_test,none,narrative,,insufficient,insufficient,reject_close,process,process,medium,False,medium,no_human_review,no_review_text,,False,none,none,551,1,1,551,0,0,0,4,4,0,False,13.053,False,False,False,False,False,False,True,test_only_no_perf_data,"PR closed without merge; no code fix was required, so no regression handling.",No benchmark or profiling; only self-join tests added.,Core self-join logic correctly handles joins without cartesian product; memory exhaustion bug may be in useLiveQuery integration.,"Cursor added only self-join tests; no code fix or review; maintainer closed after ~13h, suggesting test-only investigation not merged.",without_formal_review,closed_without_meaningful_review
3241012029,feat: add comprehensive getSlots performance tests for complex team scenarios,https://github.com/calcom/cal.com/pull/22609,calcom/cal.com,Devin,closed,-1,-1_unclassified,feat,closed,closed_no_review_engagement,testing,slot_generation_performance|team_scheduling_scalability|performance_testing,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,low,False,medium,no_review_engagement,no_review_text,,False,none,none,1519,13,6,1397,122,0,0,4,4,0,False,14.247,False,False,True,False,True,False,True,no_review_validation,PR closed without any fix cycle.,"Test steps provided in body, but no confirmation from CI or reviewer; no evidence they were run or accepted.","Provided performance metrics: 0.5-3.7% improvement from recent optimization, ROUND_ROBIN ~2x faster than COLLECTIVE, slot volumes 300-1200+.",Devin added comprehensive getSlots performance tests with detailed analysis; PR closed by maintainer without review feedback after ~14h.,without_formal_review,closed_without_meaningful_review
3241057566,[Core] Freeze gc during cuda graph capture to speed up init,https://github.com/vllm-project/vllm/pull/21146,vllm-project/vllm,OpenAI_Codex,merged,9,9,perf,merged,merged_with_benchmark_evidence,runtime_library,gc_freeze|cuda_graph_capture|initialization_speedup,frequent_gc,benchmark,benchmark|code_reading,sufficient,sufficient,fix_in_pr,process,process,medium,True,high,non_idiomatic_implementation,design_or_approach,design_or_approach|perf_evidence|correctness|ci_validation,True,frequent_gc_during_capture,none,129205,198,6,4359,12160,9,6,11,17,0,False,146.21,False,False,False,True,True,True,True,none,"After CHANGES_REQUESTED, the approach shifted from monkey-patching to gc.freeze and added an env var to disable the optimization if needed.",PR body includes concrete before/after timing for a specific model; the benchmark is easily reproducible by running vllm serve Qwen/Qwen3-0.6B.,"Freezing gc during CUDA graph capture speeds up initialization dramatically, e.g., Qwen3-0.6B graph capture from 35s to 2s.",Codex proposed gc.collect monkey-patching; after review feedback switched to gc.freeze and got merged with benchmark showing 35s→2s on Qwen3-0.6B.,other,missing_evidence_or_benchmark
3241523087,perf: cache GetRuntimeData usage for improved performance,https://github.com/doodlum/skyrim-community-shaders/pull/1281,doodlum/skyrim-community-shaders,Copilot,closed,50,50,perf,closed,closed_minimal_perf_gain_no_evidence,application_control_flow,runtime_data_caching|virtual_call_elimination|pointer_chasing_reduction,none,narrative,code_reading|human_reviewer_analysis,insufficient,insufficient,reject_close,evidence_required,evidence_required,medium,True,high,insufficient_evidence_and_scope,design_or_approach,perf_evidence|design_or_approach|scope|correctness,False,none,none,163,10,4,123,40,3,0,6,6,1,True,4.027,False,False,False,False,False,True,True,narrative_only_no_benchmark_and_self_contradiction,"After CHANGES_REQUESTED and subsequent investigation showing minimal gain, no further changes were made; PR closed without merge.","No benchmark, profiling data, or before/after measurements; PR body only cited call counts and claimed elimination of virtual calls, but Copilot's analysis contradicted the claim.","Cache GetRuntimeData/GetVRRuntimeData calls to eliminate repeated pointer arithmetic and VR checks, improving frame performance.",Copilot proposed caching GetRuntimeData calls but after review and self-analysis found minimal actual performance benefit; PR closed without merge after maintainer questioned evidence of hot path.,other,missing_evidence_or_benchmark
3241690700,Update Clojure compiler,https://github.com/mochilang/mochi/pull/9435,mochilang/mochi,OpenAI_Codex,merged,,5,perf,merged,merged_small_scope_low_risk,compiler,redundant_struct_cast_elimination|compiler_codegen_optimization,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,low,False,medium,none,no_review_text,,False,none,none,45,2,1,29,16,0,0,0,0,0,False,0.003,True,False,False,False,False,False,False,narrative_only_no_perf_data,No regression identified; PR merged immediately by author.,"No benchmark, profiling, or before/after metrics; only a narrative claim in the PR body.",Avoid emitting _cast_struct and _cast_struct_list when value already matches target type.,Trivial compiler patch eliminating redundant struct casts; merged in ~11 seconds with no review or performance evidence.,small_scope_low_risk,scope_too_large
3241691177,Improve Dart aggregate inference,https://github.com/mochilang/mochi/pull/9436,mochilang/mochi,OpenAI_Codex,merged,,-1,perf,merged,merged_small_scope_no_review,compiler,compiler_helper_emission|aggregate_inference|builtin_reductions,none,narrative,unknown,unknown,insufficient,not_applicable,process,process,medium,False,low,none,no_review_text,,False,none,none,21,1,1,18,3,0,0,0,0,0,False,0.003,True,False,False,False,False,False,False,narrative_only_no_measurement,No review feedback; self-merged despite test failure (golden mismatch) in compilation test.,"No benchmark, profiling, or test results provided; body mentions a test that fails (golden mismatch), but no performance numbers.",Improved aggregate inference by refining helper emission and using built-in reductions for known list element types.,Self-merged 21-line Dart compiler change with no performance evidence or review; compilation test with golden mismatch noted but not addressed.,small_scope_low_risk,closed_without_meaningful_review
3241693904,Improve Fortran compiler constant folding,https://github.com/mochilang/mochi/pull/9439,mochilang/mochi,OpenAI_Codex,merged,14,14,feat,merged,merged_small_scope_low_risk,compiler_optimization,constant_folding|compile_time_optimization|string_list_operations,none,narrative,unknown,partial,partial,not_applicable,technical_stack,technical_stack,medium,False,medium,,no_review_text,,False,none,none,205,1,1,186,19,0,0,0,0,0,False,0.008,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regressions observed; merged directly.,PR body includes test command (go test ...) but no before/after performance metrics or profiling data.,Precompute string list operations (append and set membership) at compile time by folding constant string lists.,Single-commit compiler constant folding optimization; merged instantly with no review or performance benchmark.,small_scope_low_risk,scope_too_large
3241695471,Improve Lua compiler membership optimization,https://github.com/mochilang/mochi/pull/9440,mochilang/mochi,OpenAI_Codex,merged,20,20,perf,merged,merged_small_scope_low_risk,compiler_code_generation,membership_optimization|compiler_code_generation|list_type_helpers,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,not_applicable,no_review_text,,False,none,none,357,103,1,171,186,0,0,0,0,0,False,0.004,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression or review issues occurred.,"No benchmark numbers, profiler output, or before/after metrics provided; the PR body only lists a test command for generated Lua golden files.","Optimize Lua compiler for `in`, `contains`, and `starts_with` membership operations.",OpenAI_Codex optimized Lua compiler membership operations with small core changes; merged within seconds with no review or performance evidence.,small_scope_low_risk,scope_too_large
3241710800,Improve PHP join compilation,https://github.com/mochilang/mochi/pull/9455,mochilang/mochi,OpenAI_Codex,merged,5,5,feat,merged,merged_small_scope_low_risk,compiler,join_compilation_optimization|query_helper_removal,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,medium,none,no_review_text,,False,none,none,566,5,1,312,254,0,0,0,0,0,False,0.006,True,False,False,False,False,False,False,narrative_only_no_benchmark,,No before/after benchmark or profiler evidence; only a narrative summary and golden test for correctness.,Compile join queries without _query helper to reduce overhead.,Merged instantly with no review or performance evidence; only narrative in PR body and golden test update.,small_scope_low_risk,scope_too_large
3241713269,Implement texture atlas,https://github.com/mehah/otclient/pull/1236,mehah/otclient,OpenAI_Codex,closed,44,44,feat,closed,self_closed_after_open,graphics_renderer,texture_atlas|draw_call_batching|gpu_state_reduction,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,none_identified,no_review_text,,False,none,none,118,8,1,111,7,0,0,1,1,0,False,0.085,False,False,False,False,False,False,True,narrative_only_no_benchmark,PR closed without merge; no performance regression discussion.,"No benchmark, profiling, or before/after measurements provided; only narrative description of the new class and its integration.",Implicit claim of rendering performance improvement through texture atlas batching.,Texture atlas integration opened and self-closed after ~5min with no human review; no benchmark or performance evidence provided.,other,closed_without_meaningful_review
3241715810,Improve Lua compiler,https://github.com/mochilang/mochi/pull/9459,mochilang/mochi,OpenAI_Codex,merged,20,20_compiler_lua_optimization,refactor,merged,merged_small_scope_self_merge,compiler_runtime_codegen,inline_print_handling|remove_eq_helper|native_equality_check,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,low,False,medium,no_review_conducted,no_review_text,,False,function_call_overhead_in_codegen,none,80,3,1,30,50,0,0,0,0,0,False,0.003,True,False,False,False,False,False,False,narrative_only_no_evidence,No regressions reported; PR merged without review.,"No benchmark, profiling, or before/after measurements provided; only narrative improvement claims.",Inline print and use native equality checks to reduce function call overhead in Lua code generation.,Small commit removing helper functions; merged instantly by same user without any review or performance evidence.,small_scope_low_risk,scope_too_large
3241727428,Improve Fortran constant folding,https://github.com/mochilang/mochi/pull/9464,mochilang/mochi,OpenAI_Codex,merged,14,14,feat,merged,merged_small_scope_low_risk,compiler,constant_folding|bool_float_list_operations|compiler_optimization,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,medium,unknown,no_review_text,,False,none,none,439,3,1,417,22,0,0,0,0,0,False,0.003,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regressions reported or addressed.,No benchmark or profiler data; PR body only mentions a test command (`go test`).,Constant folding of boolean and float list operations improves runtime performance by evaluating constants at compile time.,Single-commit Fortran constant folding extension merged instantly by author; no review or benchmark evidence.,small_scope_low_risk,scope_too_large
3241741490,Improve Fortran set-op folding,https://github.com/mochilang/mochi/pull/9475,mochilang/mochi,OpenAI_Codex,merged,14,14,feat,merged,merged_small_scope_no_review,compiler_optimization,set_operation_constant_folding|compiler_optimization,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,medium,no_reviewer_engagement,no_review_text,,False,none_identified_in_review,none,118,3,1,114,4,0,0,0,0,0,False,0.017,True,False,False,False,False,False,False,narrative_only_no_perf_data,No regressions or review issues were raised; the PR was merged without modifications.,"No benchmark or profiling data; the optimization is validated only implicitly by the existing tests, with no before/after performance measurement.","Chained set operations with all constant operands are now folded at compile time, eliminating runtime evaluation.",Single-commit compiler optimization self-merged by author with no review or explicit performance evidence; relies on inherent compile-time improvement and existing test suite.,small_scope_low_risk,closed_without_meaningful_review
3241753827,Add constant string list inference to C backend,https://github.com/mochilang/mochi/pull/9480,mochilang/mochi,OpenAI_Codex,merged,14,14_c_backend_constant_string_list,feat,merged,merged_small_scope_low_risk,compiler_backend,constant_string_list_inference|precompute_length_count_min_max|compiler_optimization,none,narrative,unknown,partial,partial,not_applicable,technical_stack,technical_stack,medium,False,high,,no_review_text,,False,none,none,167,9,1,134,33,0,0,0,0,0,False,0.007,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression issues raised; PR merged directly.,"No before/after performance metrics; only golden test outputs updated for some tests, with four test failures noted in body.",Precompute len/count/min/max for constant string lists at compile time to improve runtime performance.,OpenAI_Codex added constant string list inference with precomputation to C backend; merged instantly by same author with no review or benchmark.,small_scope_low_risk,scope_too_large
3241758610,Improve Clojure join compilation,https://github.com/mochilang/mochi/pull/9484,mochilang/mochi,OpenAI_Codex,merged,5,5,perf,merged,merged_self_approved_instant,compiler_codegen,join_compilation|direct_comprehension|remove_query_helper,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,,no_review_text,,False,none,none,202,6,1,112,90,0,0,0,0,0,False,0.008,True,False,False,False,False,False,False,narrative_only_no_review,No review or regression issues raised; PR was self-merged immediately.,"No benchmark, profiler, or before/after data; only narrative claim in PR body.","Translate simple left/right/outer joins to direct comprehensions, eliminating query helper overhead.","OpenAI_Codex generated a compiler optimization removing query helper for joins; no review or evidence, instantly self-merged by author tamnd.",without_formal_review,other
3241840766,feat: Add support for multiple tool calls in a single message,https://github.com/willccbb/verifiers/pull/147,willccbb/verifiers,Claude_Code,closed,16,16,feat,closed,stale_inactivity,application_control_flow,multiple_tool_calls_per_message|round_trip_reduction|agent_workflow_efficiency,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,medium,False,high,no_review_activity,no_review_text,,False,none,none,646,4,3,613,33,0,0,1,1,0,False,8644.67,False,False,False,False,True,False,True,narrative_only_no_review,PR closed after ~360 days with no fix cycle; no regressions discussed.,"PR body describes performance gains in prose but provides no benchmark data, profiling, or reproducible measurement steps.","Executing multiple tool calls in a single message reduces round‑trips and improves agent workflow efficiency, with no performance degradation for 15+ concurrent calls (narrative claim).",Claude_Code added multi-tool parsing and execution with narrative perf claims; no maintainer review or engagement over ~360 days; PR closed without merge.,other,stale_or_inactivity
3242128024,Improve Python compiler list set ops,https://github.com/mochilang/mochi/pull/9492,mochilang/mochi,OpenAI_Codex,merged,5,5_python_compiler_list_set_ops,perf,merged,merged_small_scope_low_risk,compiler_codegen,list_set_ops_optional_unwrap|avoid_helper_generation|compiler_codegen,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,high,none,no_review_text,,False,unnecessary_helper_generation,none,235,103,1,119,116,0,0,0,0,0,False,0.0047,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression handling observed; PR merged without review feedback.,No benchmark or profiling evidence; only narrative claim and golden test output regeneration.,"Avoid generating helper functions for optional list set operations, presumably reducing code size and runtime overhead.","Small compiler optimization to skip helper generation for optional list set ops; merged instantly with no review, based on golden test updates.",small_scope_low_risk,scope_too_large
3242174192,feat: implement async timeout for segments with cache support,https://github.com/JanDeDobbeleer/oh-my-posh/pull/6617,JanDeDobbeleer/oh-my-posh,Copilot,closed,0,37,feat,closed,stale_no_maintainer_review,application_control_flow,async_timeout|cache|background_refresh|prompt_latency,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,no_maintainer_response,no_review_text,,False,none,none,460,5,2,457,3,0,0,2,2,1,True,,False,False,False,False,False,False,True,narrative_only_no_review,No regression was identified; the PR was closed without technical evaluation.,No benchmark or profiling evidence; PR relies on narrative of slowness in large repos but provides no before/after measurements or reproduction steps for performance evaluation.,"Async timeout with caching for segments reduces prompt rendering latency by using cached data when git operations exceed timeout, enabling instant prompts in large repos.",Copilot async timeout/cache feature got community interest but no maintainer review; closed without merge or performance evidence.,other,stale_or_inactivity
3242243860,Fix ETag generation for streaming catalog entities endpoint,https://github.com/backstage/backstage/pull/30586,backstage/backstage,Copilot,closed,-1,-1,fix,closed,closed_unresolved_design_concern,application_service,etag_generation|http_caching|streaming_response_caching,none,narrative,code_reading,partial,insufficient,reject_close,technical_stack,technical_stack,medium,False,high,etag_basis_design,correctness_or_bug,design_or_approach|correctness,False,missing_etag_on_streaming_path,none,608,3,5,468,140,2,0,2,2,1,True,149.96,False,False,False,False,False,True,True,narrative_only_no_perf_benchmark,"After multiple iterations, the PR remained unmerged and was closed without further comment.","No before/after performance data provided; tests verify ETag header presence and 304 responses, but not actual caching improvement.",Restore browser caching via ETag to improve catalog homepage performance degraded by streaming response.,"Copilot implemented ETag based on query params; maintainer identified that ETag must reflect response data; after multiple iterations, PR still closed without merge.",other,other
3242395273,Improve Fortran compiler constant propagation,https://github.com/mochilang/mochi/pull/9542,mochilang/mochi,OpenAI_Codex,merged,,14,feat,merged,merged_small_scope_low_risk,compiler_optimization,constant_propagation|map_folding|values_builtin,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,none_review_absent,no_review_text,,False,none,none,206,1,1,197,9,0,0,0,0,0,False,0.0569,True,False,False,False,False,False,False,narrative_only_with_failed_test,No regression or review issues were reported; PR merged in its initial state.,Body mentions a failing golden test (unsupported expression at line 1); no before/after performance metrics or benchmark results are provided.,"Constant propagation of scalars (ints, bools, floats, maps) and folding of the `values` builtin when its argument refers to a constant map.",Codex added constant propagation maps; PR merged by author without review despite mentioning a failing test.,small_scope_low_risk,scope_too_large
3242396116,Improve Prolog compiler map indexing,https://github.com/mochilang/mochi/pull/9550,mochilang/mochi,OpenAI_Codex,merged,,1,perf,merged,merged_small_scope_no_review,compiler_codegen,map_indexing_specialization|mutable_lookup_optimization|compiler_prolog_machine,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,none,no_review_text,,False,none,none,145,9,1,105,40,0,0,0,0,0,False,0.072,True,False,False,False,False,False,False,narrative_only_no_review,No regressions observed or handled; merged directly.,No performance data or benchmarking; only test commands listed in body without before/after timings.,Specialized map indexing and mutable lookups improve Prolog compiler map access performance.,Self-merged compiler optimization with no review or performance evidence; change small and test commands listed.,small_scope_low_risk,closed_without_meaningful_review
3242428313,Fix support check caching,https://github.com/xrdevrob/QuestCameraKit/pull/23,xrdevrob/QuestCameraKit,OpenAI_Codex,merged,22,22,fix,merged,merged_small_scope_low_risk,application_service,support_check_caching|bool_memoization,none,narrative,unknown,unknown,unknown,not_applicable,technical_stack,technical_stack,low,False,medium,none,no_review_text,,False,none,none,6,1,1,3,3,0,0,0,0,0,False,12.665,False,False,False,False,False,False,False,no_evidence_no_review,No regression issues occurred.,No evidence or test instructions; body mentions 'Testing: true' but offers no detail.,"Caching IsSupported result avoids redundant support checks, presumably improving responsiveness when called multiple times.",Single-commit trivial cache of IsSupported bool; no review or evidence; merged by same user with no external validation.,small_scope_low_risk,scope_too_large
